纬度：4047.533,经度：11141.856,日期：17年05月10日,时间：01时32分38秒,海拔：1108米
,纬度：4048.075,经度：11141.411,日期：17年05月10日,时间：01时42分26秒,海拔：1042米
,纬度：4048.075,经度：11141.411,日期：17年05月10日,时间：01时42分26秒,海拔：1043米
,纬度：4048.075,经度：11141.408,日期：17年05月10日,时间：01时42分28秒,海拔：1043米
,纬度：4048.075,经度：11141.408,日期：17年05月10日,时间：01时42分28秒,海拔：1044米
,纬度：4048.074,经度：11141.404,日期：17年05月10日,时间：01时42分30秒,海拔：1044米
,纬度：4048.074,经度：11141.402,日期：17年05月10日,时间：01时42分31秒,海拔：1044米
,纬度：4048.075,经度：11141.401,日期：17年05月10日,时间：01时42分32秒,海拔：1045米
,纬度：4048.075,经度：11141.401,日期：17年05月10日,时间：01时42分32秒,海拔：1045米
,纬度：4048.076,经度：11141.400,日期：17年05月10日,时间：01时42分33秒,海拔：1046米
,纬度：4048.078,经度：11141.400,日期：17年05月10日,时间：01时42分35秒,海拔：1046米
,纬度：4048.078,经度：11141.400,日期：17年05月10日,时间：01时42分35秒,海拔：1047米
,纬度：4048.079,经度：11141.401,日期：17年05月10日,时间：01时42分37秒,海拔：1047米
,纬度：4048.079,经度：11141.401,日期：17年05月10日,时间：01时42分37秒,海拔：1047米
,纬度：4048.080,经度：11141.402,日期：17年05月10日,时间：01时42分39秒,海拔：1048米
,纬度：4048.080,经度：11141.402,日期：17年05月10日,时间：01时42分39秒,海拔：1048米
,纬度：4048.080,经度：11141.403,日期：17年05月10日,时间：01时42分40秒,海拔：1048米
,纬度：4048.080,经度：11141.403,日期：17年05月10日,时间：01时42分41秒,海拔：1049米
,纬度：4048.080,经度：11141.404,日期：17年05月10日,时间：01时42分42秒,海拔：1049米
,纬度：4048.080,经度：11141.405,日期：17年05月10日,时间：01时42分44秒,海拔：1049米
,纬度：4048.080,经度：11141.405,日期：17年05月10日,时间：01时42分44秒,海拔：1049米
,纬度：4048.081,经度：11141.405,日期：17年05月10日,时间：01时42分45秒,海拔：1049米
,纬度：4048.081,经度：11141.407,日期：17年05月10日,时间：01时42分47秒,海拔：1049米
,纬度：4048.081,经度：11141.407,日期：17年05月10日,时间：01时42分47秒,海拔：1049米
,纬度：4048.081,经度：11141.407,日期：17年05月10日,时间：01时42分49秒,海拔：1050米
,纬度：4048.081,经度：11141.407,日期：17年05月10日,时间：01时42分50秒,海拔：1050米
,纬度：4048.081,经度：11141.407,日期：17年05月10日,时间：01时42分50秒,海拔：1050米
,纬度：4048.081,经度：11141.408,日期：17年05月10日,时间：01时42分52秒,海拔：1050米
,纬度：4048.081,经度：11141.408,日期：17年05月10日,时间：01时42分53秒,海拔：1050米
,纬度：4048.081,经度：11141.408,日期：17年05月10日,时间：01时42分53秒,海拔：1050米
,纬度：4048.081,经度：11141.408,日期：17年05月10日,时间：01时42分55秒,海拔：1050米
,纬度：4048.081,经度：11141.408,日期：17年05月10日,时间：01时42分56秒,海拔：1050米
,纬度：4048.081,经度：11141.408,日期：17年05月10日,时间：01时42分56秒,海拔：1050米
,纬度：4048.081,经度：11141.408,日期：17年05月10日,时间：01时42分58秒,海拔：1050米
,纬度：4048.081,经度：11141.408,日期：17年05月10日,时间：01时42分58秒,海拔：1050米
,纬度：4048.081,经度：11141.408,日期：17年05月10日,时间：01时43分00秒,海拔：1050米
,纬度：4048.081,经度：11141.408,日期：17年05月10日,时间：01时43分00秒,海拔：1050米
,纬度：4048.081,经度：11141.408,日期：17年05月10日,时间：01时43分02秒,海拔：1050米
,纬度：4048.081,经度：11141.408,日期：17年05月10日,时间：01时43分03秒,海拔：1050米
,纬度：4048.081,经度：11141.408,日期：17年05月10日,时间：01时43分03秒,海拔：1050米
,纬度：4048.081,经度：11141.408,日期：17年05月10日,时间：01时43分05秒,海拔：1050米
,纬度：4048.081,经度：11141.408,日期：17年05月10日,时间：01时43分05秒,海拔：1050米
,纬度：4048.081,经度：11141.408,日期：17年05月10日,时间：01时43分06秒,海拔：1050米
,纬度：4048.081,经度：11141.408,日期：17年05月10日,时间：01时43分07秒,海拔：1050米
,纬度：4048.081,经度：11141.408,日期：17年05月10日,时间：01时43分09秒,海拔：1050米
,纬度：4048.081,经度：11141.408,日期：17年05月10日,时间：01时43分10秒,海拔：1050米
,纬度：4048.081,经度：11141.408,日期：17年05月10日,时间：01时43分10秒,海拔：1050米
,
